time_s,state,target_alt_m,setpoint_alt_m,alt_m,climb_setpoint_mps,climb_mps,thrust,p,i,d,integrator_frozen,loop_period_s
29.144,DESCEND_TO_LOW,5.00,5.0000,5.0017,-0.0035,-0.0033,0.37305,-0.00012,-0.01683,0.00000,0,0.0235
29.161,DESCEND_TO_LOW,5.00,5.0000,5.0020,-0.0040,-0.0036,0.37284,-0.00033,-0.01684,0.00000,0,0.0172
29.185,DESCEND_TO_LOW,5.00,5.0000,5.0023,-0.0045,-0.0040,0.37281,-0.00035,-0.01684,0.00000,0,0.0239
29.201,DESCEND_TO_LOW,5.00,5.0000,5.0023,-0.0046,-0.0046,0.37312,-0.00004,-0.01684,0.00000,0,0.0158
29.221,DESCEND_TO_LOW,5.00,5.0000,5.0025,-0.0051,-0.0052,0.37325,0.00009,-0.01684,0.00000,0,0.0204
29.245,DESCEND_TO_LOW,5.00,5.0000,5.0026,-0.0052,-0.0057,0.37346,0.00030,-0.01684,0.00000,0,0.0237
29.260,DESCEND_TO_LOW,5.00,5.0000,5.0028,-0.0057,-0.0059,0.37336,0.00019,-0.01683,0.00000,0,0.0153
29.280,DESCEND_TO_LOW,5.00,5.0000,5.0030,-0.0060,-0.0061,0.37324,0.00007,-0.01683,0.00000,0,0.0203
29.300,DESCEND_TO_LOW,5.00,5.0000,5.0030,-0.0061,-0.0063,0.37333,0.00016,-0.01683,0.00000,0,0.0197
29.320,DESCEND_TO_LOW,5.00,5.0000,5.0032,-0.0065,-0.0064,0.37314,-0.00002,-0.01683,0.00000,0,0.0201
29.340,DESCEND_TO_LOW,5.00,5.0000,5.0033,-0.0066,-0.0066,0.37320,0.00003,-0.01683,0.00000,0,0.0202
29.360,DESCEND_TO_LOW,5.00,5.0000,5.0035,-0.0070,-0.0068,0.37308,-0.00008,-0.01683,0.00000,0,0.0198
29.380,HOLD_LOW,5.00,5.0000,5.0037,-0.0073,-0.0071,0.37299,-0.00017,-0.01683,0.00000,0,0.0200
29.400,HOLD_LOW,5.00,5.0000,5.0037,-0.0073,-0.0075,0.37332,0.00016,-0.01683,0.00000,0,0.0199
29.420,HOLD_LOW,5.00,5.0000,5.0038,-0.0076,-0.0079,0.37339,0.00022,-0.01683,0.00000,0,0.0201
29.442,HOLD_LOW,5.00,5.0000,5.0038,-0.0077,-0.0083,0.37359,0.00042,-0.01683,0.00000,0,0.0215
29.462,HOLD_LOW,5.00,5.0000,5.0040,-0.0080,-0.0085,0.37356,0.00039,-0.01683,0.00000,0,0.0198
29.481,HOLD_LOW,5.00,5.0000,5.0041,-0.0082,-0.0086,0.37345,0.00028,-0.01683,0.00000,0,0.0191
29.500,HOLD_LOW,5.00,5.0000,5.0041,-0.0081,-0.0087,0.37358,0.00040,-0.01683,0.00000,0,0.0195
29.523,HOLD_LOW,5.00,5.0000,5.0042,-0.0084,-0.0088,0.37341,0.00024,-0.01683,0.00000,0,0.0233
29.544,HOLD_LOW,5.00,5.0000,5.0042,-0.0084,-0.0089,0.37348,0.00030,-0.01682,0.00000,0,0.0203
29.564,HOLD_LOW,5.00,5.0000,5.0044,-0.0087,-0.0089,0.37331,0.00013,-0.01682,0.00000,0,0.0202
29.580,HOLD_LOW,5.00,5.0000,5.0045,-0.0090,-0.0090,0.37320,0.00002,-0.01682,0.00000,0,0.0162
29.602,HOLD_LOW,5.00,5.0000,5.0044,-0.0089,-0.0092,0.37337,0.00020,-0.01682,0.00000,0,0.0222
29.624,HOLD_LOW,5.00,5.0000,5.0046,-0.0091,-0.0094,0.37336,0.00019,-0.01682,0.00000,0,0.0222
29.640,HOLD_LOW,5.00,5.0000,5.0045,-0.0091,-0.0096,0.37357,0.00039,-0.01682,0.00000,0,0.0156
29.665,HOLD_LOW,5.00,5.0000,5.0048,-0.0095,-0.0099,0.37343,0.00025,-0.01682,0.00000,0,0.0250
29.681,HOLD_LOW,5.00,5.0000,5.0048,-0.0095,-0.0099,0.37343,0.00025,-0.01682,0.00000,0,0.0158
29.700,HOLD_LOW,5.00,5.0000,5.0047,-0.0094,-0.0099,0.37358,0.00040,-0.01682,0.00000,0,0.0194
29.723,HOLD_LOW,5.00,5.0000,5.0048,-0.0096,-0.0100,0.37348,0.00030,-0.01682,0.00000,0,0.0231
29.742,HOLD_LOW,5.00,5.0000,5.0048,-0.0095,-0.0101,0.37359,0.00041,-0.01681,0.00000,0,0.0191
29.764,HOLD_LOW,5.00,5.0000,5.0049,-0.0097,-0.0101,0.37346,0.00028,-0.01681,0.00000,0,0.0222
29.782,HOLD_LOW,5.00,5.0000,5.0050,-0.0099,-0.0102,0.37338,0.00019,-0.01681,0.00000,0,0.0172
29.802,HOLD_LOW,5.00,5.0000,5.0049,-0.0098,-0.0103,0.37354,0.00034,-0.01681,0.00000,0,0.0204
29.823,HOLD_LOW,5.00,5.0000,5.0050,-0.0100,-0.0103,0.37343,0.00024,-0.01681,0.00000,0,0.0208
29.841,HOLD_LOW,5.00,5.0000,5.0051,-0.0102,-0.0103,0.37330,0.00011,-0.01681,0.00000,0,0.0181
29.861,HOLD_LOW,5.00,5.0000,5.0050,-0.0101,-0.0104,0.37347,0.00027,-0.01681,0.00000,0,0.0205
29.882,HOLD_LOW,5.00,5.0000,5.0051,-0.0102,-0.0106,0.37347,0.00027,-0.01681,0.00000,0,0.0202
29.903,HOLD_LOW,5.00,5.0000,5.0051,-0.0102,-0.0108,0.37361,0.00041,-0.01680,0.00000,0,0.0210
29.922,HOLD_LOW,5.00,5.0000,5.0051,-0.0102,-0.0108,0.37361,0.00041,-0.01680,0.00000,0,0.0190
29.944,HOLD_LOW,5.00,5.0000,5.0052,-0.0104,-0.0108,0.37352,0.00032,-0.01680,0.00000,0,0.0219
29.964,HOLD_LOW,5.00,5.0000,5.0052,-0.0103,-0.0109,0.37364,0.00044,-0.01680,0.00000,0,0.0206
29.981,HOLD_LOW,5.00,5.0000,5.0052,-0.0103,-0.0109,0.37364,0.00044,-0.01680,0.00000,0,0.0173
30.000,HOLD_LOW,5.00,5.0000,5.0051,-0.0101,-0.0110,0.37383,0.00062,-0.01679,0.00000,0,0.0186
30.024,HOLD_LOW,5.00,5.0000,5.0051,-0.0102,-0.0111,0.37380,0.00059,-0.01679,0.00000,0,0.0236
30.041,HOLD_LOW,5.00,5.0000,5.0052,-0.0104,-0.0111,0.37375,0.00054,-0.01679,0.00000,0,0.0170
30.065,HOLD_LOW,5.00,5.0000,5.0051,-0.0102,-0.0112,0.37394,0.00073,-0.01679,0.00000,0,0.0240
30.084,HOLD_LOW,5.00,5.0000,5.0051,-0.0102,-0.0112,0.37394,0.00073,-0.01678,0.00000,0,0.0193
30.100,HOLD_LOW,5.00,5.0000,5.0050,-0.0100,-0.0113,0.37416,0.00094,-0.01678,0.00000,0,0.0164
30.120,HOLD_LOW,5.00,5.0000,5.0050,-0.0100,-0.0113,0.37414,0.00091,-0.01678,0.00000,0,0.0199
30.145,HOLD_LOW,5.00,5.0000,5.0051,-0.0101,-0.0114,0.37412,0.00089,-0.01677,0.00000,0,0.0248
30.160,HOLD_LOW,5.00,5.0000,5.0049,-0.0099,-0.0115,0.37432,0.00109,-0.01677,0.00000,0,0.0154
30.182,HOLD_LOW,5.00,5.0000,5.0049,-0.0099,-0.0115,0.37436,0.00113,-0.01676,0.00000,0,0.0211
30.203,HOLD_LOW,5.00,5.0000,5.0048,-0.0097,-0.0110,0.37418,0.00094,-0.01676,0.00000,0,0.0218
30.220,HOLD_LOW,5.00,5.0000,5.0048,-0.0097,-0.0110,0.37418,0.00094,-0.01675,0.00000,0,0.0168
30.241,HOLD_LOW,5.00,5.0000,5.0049,-0.0097,-0.0109,0.37405,0.00080,-0.01675,0.00000,0,0.0205
30.261,HOLD_LOW,5.00,5.0000,5.0048,-0.0095,-0.0108,0.37416,0.00090,-0.01675,0.00000,0,0.0204
30.281,HOLD_LOW,5.00,5.0000,5.0048,-0.0095,-0.0108,0.37413,0.00088,-0.01674,0.00000,0,0.0196
30.303,HOLD_LOW,5.00,5.0000,5.0046,-0.0093,-0.0107,0.37427,0.00101,-0.01674,0.00000,0,0.0225
30.321,HOLD_LOW,5.00,5.0000,5.0047,-0.0093,-0.0107,0.37424,0.00097,-0.01674,0.00000,0,0.0176
30.340,HOLD_LOW,5.00,5.0000,5.0047,-0.0094,-0.0106,0.37414,0.00087,-0.01673,0.00000,0,0.0197
30.364,HOLD_LOW,5.00,5.0000,5.0046,-0.0092,-0.0106,0.37425,0.00097,-0.01673,0.00000,0,0.0233
30.381,HOLD_LOW,5.00,5.0000,5.0046,-0.0092,-0.0105,0.37424,0.00096,-0.01672,0.00000,0,0.0170
30.404,HOLD_LOW,5.00,5.0000,5.0045,-0.0089,-0.0105,0.37438,0.00110,-0.01672,0.00000,0,0.0232
30.420,HOLD_LOW,5.00,5.0000,5.0045,-0.0090,-0.0104,0.37433,0.00104,-0.01671,0.00000,0,0.0163
30.444,HOLD_LOW,5.00,5.0000,5.0044,-0.0088,-0.0098,0.37396,0.00067,-0.01671,0.00000,0,0.0243
30.460,HOLD_LOW,5.00,5.0000,5.0044,-0.0088,-0.0098,0.37396,0.00067,-0.01671,0.00000,0,0.0161
30.480,HOLD_LOW,5.00,5.0000,5.0044,-0.0088,-0.0097,0.37387,0.00058,-0.01671,0.00000,0,0.0197
30.500,HOLD_LOW,5.00,5.0000,5.0043,-0.0086,-0.0098,0.37409,0.00079,-0.01670,0.00000,0,0.0200
30.522,HOLD_LOW,5.00,5.0000,5.0043,-0.0087,-0.0098,0.37411,0.00081,-0.01670,0.00000,0,0.0216
30.543,HOLD_LOW,5.00,5.0000,5.0043,-0.0085,-0.0100,0.37430,0.00099,-0.01669,0.00000,0,0.0213
30.561,HOLD_LOW,5.00,5.0000,5.0043,-0.0085,-0.0100,0.37430,0.00099,-0.01669,0.00000,0,0.0178
30.580,HOLD_LOW,5.00,5.0000,5.0043,-0.0085,-0.0099,0.37427,0.00095,-0.01669,0.00000,0,0.0192
30.601,HOLD_LOW,5.00,5.0000,5.0042,-0.0083,-0.0098,0.37434,0.00102,-0.01668,0.00000,0,0.0205
30.623,HOLD_LOW,5.00,5.0000,5.0042,-0.0084,-0.0097,0.37424,0.00091,-0.01668,0.00000,0,0.0226
30.641,HOLD_LOW,5.00,5.0000,5.0042,-0.0084,-0.0096,0.37413,0.00081,-0.01667,0.00000,0,0.0175
30.664,HOLD_LOW,5.00,5.0000,5.0041,-0.0083,-0.0094,0.37415,0.00082,-0.01667,0.00000,0,0.0238
30.681,HOLD_LOW,5.00,5.0000,5.0041,-0.0083,-0.0094,0.37416,0.00082,-0.01667,0.00000,0,0.0163
30.701,HOLD_LOW,5.00,5.0000,5.0040,-0.0081,-0.0094,0.37427,0.00094,-0.01666,0.00000,0,0.0198
30.725,HOLD_LOW,5.00,5.0000,5.0041,-0.0081,-0.0094,0.37426,0.00091,-0.01666,0.00000,0,0.0240
30.742,HOLD_LOW,5.00,5.0000,5.0041,-0.0082,-0.0094,0.37418,0.00084,-0.01666,0.00000,0,0.0177
30.760,HOLD_LOW,5.00,5.0000,5.0040,-0.0080,-0.0093,0.37430,0.00095,-0.01665,0.00000,0,0.0178
30.784,HOLD_LOW,5.00,5.0000,5.0040,-0.0080,-0.0093,0.37424,0.00089,-0.01665,0.00000,0,0.0240
30.803,HOLD_LOW,5.00,5.0000,5.0039,-0.0078,-0.0091,0.37425,0.00089,-0.01664,0.00000,0,0.0184
30.823,HOLD_LOW,5.00,5.0000,5.0039,-0.0078,-0.0089,0.37407,0.00071,-0.01664,0.00000,0,0.0207
30.840,HOLD_LOW,5.00,5.0000,5.0040,-0.0079,-0.0087,0.37390,0.00054,-0.01664,0.00000,0,0.0169
30.865,HOLD_LOW,5.00,5.0000,5.0039,-0.0078,-0.0087,0.37399,0.00062,-0.01664,0.00000,0,0.0249
30.882,HOLD_LOW,5.00,5.0000,5.0039,-0.0078,-0.0087,0.37399,0.00062,-0.01663,0.00000,0,0.0170
30.904,HOLD_LOW,5.00,5.0000,5.0038,-0.0077,-0.0088,0.37413,0.00076,-0.01663,0.00000,0,0.0215
30.920,HOLD_LOW,5.00,5.0000,5.0038,-0.0077,-0.0088,0.37413,0.00076,-0.01663,0.00000,0,0.0165
30.940,HOLD_LOW,5.00,5.0000,5.0039,-0.0078,-0.0088,0.37412,0.00074,-0.01662,0.00000,0,0.0203
30.961,HOLD_LOW,5.00,5.0000,5.0038,-0.0076,-0.0089,0.37431,0.00093,-0.01662,0.00000,0,0.0205
30.981,HOLD_LOW,5.00,5.0000,5.0038,-0.0076,-0.0090,0.37434,0.00095,-0.01662,0.00000,0,0.0203
31.001,HOLD_LOW,5.00,5.0000,5.0037,-0.0074,-0.0088,0.37435,0.00096,-0.01661,0.00000,0,0.0195
31.023,HOLD_LOW,5.00,5.0000,5.0037,-0.0074,-0.0085,0.37416,0.00076,-0.01661,0.00000,0,0.0225
31.040,HOLD_LOW,5.00,5.0000,5.0037,-0.0075,-0.0083,0.37396,0.00057,-0.01661,0.00000,0,0.0171
31.065,HOLD_LOW,5.00,5.0000,5.0037,-0.0073,-0.0083,0.37405,0.00065,-0.01660,0.00000,0,0.0247
31.081,HOLD_LOW,5.00,5.0000,5.0036,-0.0073,-0.0083,0.37413,0.00073,-0.01660,0.00000,0,0.0162
31.104,HOLD_LOW,5.00,5.0000,5.0035,-0.0071,-0.0085,0.37442,0.00101,-0.01659,0.00000,0,0.0226
31.123,HOLD_LOW,5.00,5.0000,5.0035,-0.0071,-0.0084,0.37432,0.00091,-0.01659,0.00000,0,0.0191
31.140,HOLD_LOW,5.00,5.0000,5.0035,-0.0071,-0.0084,0.37432,0.00091,-0.01659,0.00000,0,0.0173
31.160,HOLD_LOW,5.00,5.0000,5.0034,-0.0069,-0.0081,0.37426,0.00085,-0.01658,0.00000,0,0.0200
31.183,HOLD_LOW,5.00,5.0000,5.0034,-0.0068,-0.0079,0.37417,0.00075,-0.01658,0.00000,0,0.0230
31.203,HOLD_LOW,5.00,5.0000,5.0033,-0.0066,-0.0078,0.37420,0.00077,-0.01658,0.00000,0,0.0196
31.223,HOLD_LOW,5.00,5.0000,5.0033,-0.0066,-0.0076,0.37412,0.00069,-0.01657,0.00000,0,0.0206
31.240,HOLD_LOW,5.00,5.0000,5.0033,-0.0066,-0.0075,0.37408,0.00065,-0.01657,0.00000,0,0.0169
31.260,HOLD_LOW,5.00,5.0000,5.0032,-0.0064,-0.0075,0.37417,0.00074,-0.01657,0.00000,0,0.0202
31.281,HOLD_LOW,5.00,5.0000,5.0032,-0.0064,-0.0075,0.37419,0.00076,-0.01657,0.00000,0,0.0208
31.300,HOLD_LOW,5.00,5.0000,5.0032,-0.0064,-0.0074,0.37418,0.00074,-0.01656,0.00000,0,0.0193
31.320,HOLD_LOW,5.00,5.0000,5.0031,-0.0062,-0.0074,0.37428,0.00084,-0.01656,0.00000,0,0.0200
31.342,HOLD_LOW,5.00,5.0000,5.0031,-0.0062,-0.0074,0.37431,0.00086,-0.01655,0.00000,0,0.0217
31.360,HOLD_LOW,5.00,5.0000,5.0030,-0.0060,-0.0074,0.37443,0.00098,-0.01655,0.00000,0,0.0180
31.384,HOLD_LOW,5.00,5.0000,5.0030,-0.0059,-0.0073,0.37440,0.00094,-0.01655,0.00000,0,0.0236
31.401,HOLD_LOW,5.00,5.0000,5.0029,-0.0059,-0.0070,0.37424,0.00079,-0.01654,0.00000,0,0.0177
31.424,HOLD_LOW,5.00,5.0000,5.0029,-0.0057,-0.0068,0.37419,0.00073,-0.01654,0.00000,0,0.0226
31.440,HOLD_LOW,5.00,5.0000,5.0029,-0.0057,-0.0066,0.37410,0.00063,-0.01654,0.00000,0,0.0162
31.460,HOLD_LOW,5.00,5.0000,5.0028,-0.0056,-0.0065,0.37408,0.00061,-0.01653,0.00000,0,0.0203
31.480,HOLD_LOW,5.00,5.0000,5.0028,-0.0055,-0.0064,0.37407,0.00061,-0.01653,0.00000,0,0.0197
31.504,HOLD_LOW,5.00,5.0000,5.0027,-0.0054,-0.0064,0.37420,0.00073,-0.01653,0.00000,0,0.0238
31.521,HOLD_LOW,5.00,5.0000,5.0027,-0.0054,-0.0064,0.37421,0.00073,-0.01653,0.00000,0,0.0167
31.542,HOLD_LOW,5.00,5.0000,5.0027,-0.0054,-0.0064,0.37421,0.00074,-0.01652,0.00000,0,0.0210
31.560,HOLD_LOW,5.00,5.0000,5.0026,-0.0052,-0.0064,0.37430,0.00082,-0.01652,0.00000,0,0.0186
31.580,HOLD_LOW,5.00,5.0000,5.0026,-0.0052,-0.0063,0.37430,0.00081,-0.01652,0.00000,0,0.0199
31.600,HOLD_LOW,5.00,5.0000,5.0026,-0.0051,-0.0062,0.37426,0.00077,-0.01651,0.00000,0,0.0202
31.620,HOLD_LOW,5.00,5.0000,5.0025,-0.0050,-0.0061,0.37423,0.00074,-0.01651,0.00000,0,0.0200
31.640,HOLD_LOW,5.00,5.0000,5.0025,-0.0050,-0.0059,0.37412,0.00063,-0.01651,0.00000,0,0.0198
31.664,HOLD_LOW,5.00,5.0000,5.0024,-0.0049,-0.0058,0.37412,0.00062,-0.01650,0.00000,0,0.0241
31.681,HOLD_LOW,5.00,5.0000,5.0024,-0.0048,-0.0056,0.37406,0.00056,-0.01650,0.00000,0,0.0171
31.702,HOLD_LOW,5.00,5.0000,5.0024,-0.0048,-0.0055,0.37398,0.00048,-0.01650,0.00000,0,0.0209
31.720,HOLD_LOW,5.00,5.0000,5.0024,-0.0048,-0.0056,0.37406,0.00056,-0.01650,0.00000,0,0.0179
31.741,HOLD_LOW,5.00,5.0000,5.0024,-0.0048,-0.0056,0.37408,0.00057,-0.01649,0.00000,0,0.0205
31.761,HOLD_LOW,5.00,5.0000,5.0023,-0.0046,-0.0056,0.37419,0.00069,-0.01649,0.00000,0,0.0202
31.785,HOLD_LOW,5.00,5.0000,5.0023,-0.0046,-0.0056,0.37425,0.00073,-0.01649,0.00000,0,0.0241
31.801,HOLD_LOW,5.00,5.0000,5.0023,-0.0046,-0.0056,0.37425,0.00073,-0.01649,0.00000,0,0.0159
31.820,HOLD_LOW,5.00,5.0000,5.0022,-0.0045,-0.0056,0.37427,0.00076,-0.01648,0.00000,0,0.0194
31.844,HOLD_LOW,5.00,5.0000,5.0022,-0.0044,-0.0055,0.37430,0.00078,-0.01648,0.00000,0,0.0234
31.860,HOLD_LOW,5.00,5.0000,5.0022,-0.0044,-0.0055,0.37430,0.00078,-0.01648,0.00000,0,0.0164
31.882,HOLD_LOW,5.00,5.0000,5.0022,-0.0044,-0.0054,0.37427,0.00074,-0.01647,0.00000,0,0.0218
31.900,HOLD_LOW,5.00,5.0000,5.0022,-0.0044,-0.0053,0.37420,0.00066,-0.01647,0.00000,0,0.0185
31.923,HOLD_LOW,5.00,5.0000,5.0021,-0.0043,-0.0052,0.37418,0.00064,-0.01647,0.00000,0,0.0230
31.941,HOLD_LOW,5.00,5.0000,5.0022,-0.0043,-0.0051,0.37410,0.00057,-0.01646,0.00000,0,0.0180
31.964,HOLD_LOW,5.00,5.0000,5.0021,-0.0042,-0.0050,0.37411,0.00057,-0.01646,0.00000,0,0.0223
31.984,HOLD_LOW,5.00,5.0000,5.0021,-0.0042,-0.0050,0.37409,0.00055,-0.01646,0.00000,0,0.0204
32.002,HOLD_LOW,5.00,5.0000,5.0021,-0.0042,-0.0050,0.37408,0.00054,-0.01646,0.00000,0,0.0179
32.023,HOLD_LOW,5.00,5.0000,5.0021,-0.0042,-0.0050,0.37414,0.00060,-0.01645,0.00000,0,0.0209
32.044,HOLD_LOW,5.00,5.0000,5.0020,-0.0041,-0.0051,0.37425,0.00070,-0.01645,0.00000,0,0.0213
32.063,HOLD_LOW,5.00,5.0000,5.0020,-0.0041,-0.0051,0.37425,0.00070,-0.01645,0.00000,0,0.0192
32.084,HOLD_LOW,5.00,5.0000,5.0020,-0.0041,-0.0051,0.37427,0.00071,-0.01644,0.00000,0,0.0208
32.100,HOLD_LOW,5.00,5.0000,5.0020,-0.0041,-0.0051,0.37424,0.00068,-0.01644,0.00000,0,0.0160
32.123,HOLD_LOW,5.00,5.0000,5.0020,-0.0040,-0.0050,0.37429,0.00073,-0.01644,0.00000,0,0.0226
32.144,HOLD_LOW,5.00,5.0000,5.0020,-0.0040,-0.0050,0.37427,0.00070,-0.01644,0.00000,0,0.0213
32.160,HOLD_LOW,5.00,5.0000,5.0020,-0.0039,-0.0049,0.37427,0.00071,-0.01643,0.00000,0,0.0161
32.183,HOLD_LOW,5.00,5.0000,5.0020,-0.0039,-0.0048,0.37420,0.00063,-0.01643,0.00000,0,0.0224
32.200,HOLD_LOW,5.00,5.0000,5.0020,-0.0039,-0.0047,0.37409,0.00051,-0.01643,0.00000,0,0.0177
32.220,HOLD_LOW,5.00,5.0000,5.0019,-0.0038,-0.0046,0.37408,0.00050,-0.01643,0.00000,0,0.0199
32.242,HOLD_LOW,5.00,5.0000,5.0019,-0.0038,-0.0045,0.37406,0.00048,-0.01642,0.00000,0,0.0213
32.261,HOLD_LOW,5.00,5.0000,5.0019,-0.0038,-0.0045,0.37413,0.00055,-0.01642,0.00000,0,0.0193
32.280,HOLD_LOW,5.00,5.0000,5.0019,-0.0037,-0.0045,0.37414,0.00056,-0.01642,0.00000,0,0.0191
32.300,HOLD_LOW,5.00,5.0000,5.0019,-0.0037,-0.0045,0.37416,0.00057,-0.01642,0.00000,0,0.0200
32.320,HOLD_LOW,5.00,5.0000,5.0018,-0.0036,-0.0045,0.37421,0.00063,-0.01641,0.00000,0,0.0204
32.340,HOLD_LOW,5.00,5.0000,5.0018,-0.0036,-0.0045,0.37425,0.00066,-0.01641,0.00000,0,0.0200
32.365,HOLD_LOW,5.00,5.0000,5.0017,-0.0035,-0.0045,0.37431,0.00072,-0.01641,0.00000,0,0.0244
32.380,HOLD_LOW,5.00,5.0000,5.0017,-0.0034,-0.0045,0.37432,0.00073,-0.01641,0.00000,0,0.0155
32.401,HOLD_LOW,5.00,5.0000,5.0017,-0.0034,-0.0044,0.37432,0.00072,-0.01640,0.00000,0,0.0208
32.420,HOLD_LOW,5.00,5.0000,5.0016,-0.0033,-0.0044,0.37438,0.00078,-0.01640,0.00000,0,0.0189
32.442,HOLD_LOW,5.00,5.0000,5.0016,-0.0032,-0.0043,0.37438,0.00077,-0.01640,0.00000,0,0.0216
32.461,HOLD_LOW,5.00,5.0000,5.0016,-0.0031,-0.0043,0.37443,0.00082,-0.01639,0.00000,0,0.0193
32.480,HOLD_LOW,5.00,5.0000,5.0015,-0.0031,-0.0041,0.37432,0.00071,-0.01639,0.00000,0,0.0191
32.500,HOLD_LOW,5.00,5.0000,5.0015,-0.0030,-0.0038,0.37418,0.00056,-0.01639,0.00000,0,0.0203
32.522,HOLD_LOW,5.00,5.0000,5.0015,-0.0030,-0.0037,0.37411,0.00049,-0.01638,0.00000,0,0.0217
32.545,HOLD_LOW,5.00,5.0000,5.0015,-0.0029,-0.0035,0.37404,0.00042,-0.01638,0.00000,0,0.0226
32.561,HOLD_LOW,5.00,5.0000,5.0014,-0.0028,-0.0035,0.37409,0.00047,-0.01638,0.00000,0,0.0168
32.580,HOLD_LOW,5.00,5.0000,5.0014,-0.0028,-0.0036,0.37417,0.00054,-0.01638,0.00000,0,0.0187
32.602,HOLD_LOW,5.00,5.0000,5.0014,-0.0028,-0.0037,0.37428,0.00066,-0.01638,0.00000,0,0.0224
32.622,HOLD_LOW,5.00,5.0000,5.0013,-0.0027,-0.0038,0.37444,0.00081,-0.01637,0.00000,0,0.0198
32.644,HOLD_LOW,5.00,5.0000,5.0013,-0.0025,-0.0037,0.37444,0.00081,-0.01637,0.00000,0,0.0223
32.660,HOLD_LOW,5.00,5.0000,5.0013,-0.0025,-0.0037,0.37444,0.00081,-0.01637,0.00000,0,0.0156
32.681,HOLD_LOW,5.00,5.0000,5.0012,-0.0025,-0.0034,0.37429,0.00066,-0.01636,0.00000,0,0.0211
32.703,HOLD_LOW,5.00,5.0000,5.0012,-0.0024,-0.0030,0.37407,0.00043,-0.01636,0.00000,0,0.0223
32.720,HOLD_LOW,5.00,5.0000,5.0012,-0.0024,-0.0030,0.37407,0.00043,-0.01636,0.00000,0,0.0170
32.740,HOLD_LOW,5.00,5.0000,5.0012,-0.0024,-0.0029,0.37403,0.00039,-0.01636,0.00000,0,0.0201
32.762,HOLD_LOW,5.00,5.0000,5.0011,-0.0023,-0.0030,0.37417,0.00053,-0.01635,0.00000,0,0.0218
32.780,HOLD_LOW,5.00,5.0000,5.0011,-0.0023,-0.0030,0.37418,0.00053,-0.01635,0.00000,0,0.0178
32.800,HOLD_LOW,5.00,5.0000,5.0011,-0.0023,-0.0032,0.37429,0.00064,-0.01635,0.00000,0,0.0200
32.820,HOLD_LOW,5.00,5.0000,5.0011,-0.0022,-0.0033,0.37443,0.00078,-0.01635,0.00000,0,0.0202
32.840,HOLD_LOW,5.00,5.0000,5.0011,-0.0022,-0.0033,0.37442,0.00076,-0.01634,0.00000,0,0.0198
32.861,HOLD_LOW,5.00,5.0000,5.0011,-0.0021,-0.0030,0.37428,0.00062,-0.01634,0.00000,0,0.0207
32.880,HOLD_LOW,5.00,5.0000,5.0010,-0.0021,-0.0028,0.37414,0.00048,-0.01634,0.00000,0,0.0197
32.900,HOLD_LOW,5.00,5.0000,5.0010,-0.0021,-0.0026,0.37403,0.00036,-0.01634,0.00000,0,0.0195
32.922,HOLD_LOW,5.00,5.0000,5.0010,-0.0020,-0.0026,0.37404,0.00038,-0.01633,0.00000,0,0.0222
32.940,HOLD_LOW,5.00,5.0000,5.0010,-0.0021,-0.0026,0.37404,0.00037,-0.01633,0.00000,0,0.0180
32.962,HOLD_LOW,5.00,5.0000,5.0010,-0.0020,-0.0027,0.37414,0.00047,-0.01633,0.00000,0,0.0217
32.980,HOLD_LOW,5.00,5.0000,5.0010,-0.0020,-0.0027,0.37420,0.00052,-0.01633,0.00000,0,0.0183
33.005,HOLD_LOW,5.00,5.0000,5.0010,-0.0020,-0.0028,0.37422,0.00055,-0.01633,0.00000,0,0.0247
33.023,HOLD_LOW,5.00,5.0000,5.0010,-0.0019,-0.0028,0.37426,0.00059,-0.01632,0.00000,0,0.0177
33.042,HOLD_LOW,5.00,5.0000,5.0010,-0.0019,-0.0028,0.37426,0.00058,-0.01632,0.00000,0,0.0198
33.061,HOLD_LOW,5.00,5.0000,5.0009,-0.0019,-0.0028,0.37432,0.00064,-0.01632,0.00000,0,0.0183
33.081,HOLD_LOW,5.00,5.0000,5.0009,-0.0019,-0.0028,0.37435,0.00067,-0.01632,0.00000,0,0.0207
33.100,HOLD_LOW,5.00,5.0000,5.0009,-0.0019,-0.0027,0.37425,0.00057,-0.01631,0.00000,0,0.0190
33.120,HOLD_LOW,5.00,5.0000,5.0009,-0.0018,-0.0025,0.37415,0.00046,-0.01631,0.00000,0,0.0197
33.145,HOLD_LOW,5.00,5.0000,5.0009,-0.0019,-0.0024,0.37405,0.00036,-0.01631,0.00000,0,0.0250
33.160,HOLD_LOW,5.00,5.0000,5.0009,-0.0018,-0.0024,0.37407,0.00038,-0.01631,0.00000,0,0.0155
33.180,HOLD_LOW,5.00,5.0000,5.0009,-0.0018,-0.0024,0.37413,0.00044,-0.01631,0.00000,0,0.0196
33.201,HOLD_LOW,5.00,5.0000,5.0009,-0.0018,-0.0025,0.37417,0.00047,-0.01630,0.00000,0,0.0206
33.224,HOLD_LOW,5.00,5.0000,5.0009,-0.0018,-0.0025,0.37423,0.00054,-0.01630,0.00000,0,0.0230
33.244,HOLD_LOW,5.00,5.0000,5.0009,-0.0018,-0.0026,0.37426,0.00056,-0.01630,0.00000,0,0.0203
33.262,HOLD_LOW,5.00,5.0000,5.0009,-0.0018,-0.0026,0.37426,0.00056,-0.01630,0.00000,0,0.0179
